lim_bal,sex,education,marital,age,pay_april,pay_mei,pay_juni,pay_juli,pay_agustus,pay_september,bill_amt_april,bill_amt_mei,bill_amt_juni,bill_amt_juli,bill_amt_agustus,bill_amt_september,pay_amt_april,pay_amt_mei,pay_amt_juni,pay_amt_juli,pay_amt_agustus,pay_amt_september,default_pay
170000.0,2,2,2,34.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,648.0,1692.0,1122.0,1599.0,3105.0,631.0,0.0,648.0,1692.0,1122.0,1599.0,0
80000.0,2,2,2,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5781.0,2053.0,5433.0,18634.0,1392.0,386.0,3098.0,5798.0,2059.0,5449.0,18754.0,1396.0,0
290000.0,2,2,2,41.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3332.0,2473.0,4059.0,980.0,6891.0,6959.0,3203.0,3332.0,2473.0,4059.0,980.0,6891.0,0
160000.0,2,2,2,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,21381.0,669.0,7379.0,4572.0,584.0,1100.0,0.0,21581.0,669.0,7379.0,4572.0,0
210000.0,2,2,2,31.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,788.0,1567.0,1080.0,1368.0,1154.0,1638.0,0.0,788.0,1567.0,1080.0,1368.0,1
150000.0,2,2,2,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1651.0,7080.0,11478.0,7500.0,2500.0,8200.0,43600.0,1651.0,7080.0,11478.0,7500.0,2500.0,0
360000.0,2,2,2,53.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8123.0,11114.0,9744.0,15000.0,15206.0,10733.0,8736.0,8123.0,11114.0,9769.0,15032.0,15206.0,0
180000.0,2,2,2,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16030.0,3058.0,2540.0,1557.0,18588.0,3840.0,330.0,16030.0,3058.0,2540.0,1562.0,18588.0,0
160000.0,2,2,2,34.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12752.0,12297.0,13780.0,7918.0,11842.0,18958.0,6000.0,12752.0,12300.0,13780.0,8000.0,24000.0,0
130000.0,2,2,2,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,390.0,540.0,4134.0,390.0,7412.0,390.0,2596.0,390.0,540.0,4134.0,390.0,7412.0,0
160000.0,2,2,2,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2920.0,1874.0,1086.0,2108.0,1194.0,1222.0,0.0,2920.0,1874.0,1086.0,2108.0,0
50000.0,2,2,2,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,920.0,543.0,1190.0,1452.0,2859.0,4166.0,534.0,920.0,543.0,1190.0,1452.0,2859.0,0
300000.0,2,2,2,40.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,12238.0,989.0,12963.0,10578.0,10626.0,0.0,0.0,12238.0,1087.0,13265.0,10582.0,0
150000.0,2,2,2,41.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8057.0,466.0,316.0,316.0,316.0,316.0,316.0,8057.0,466.0,316.0,316.0,316.0,0
160000.0,1,2,2,30.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,-4.0,2332.0,2329.0,1936.0,3197.0,0.0,0.0,0.0,2339.0,2645.0,1941.0,0
70000.0,2,3,3,39.0,0.0,-1.0,0.0,-1.0,0.0,0.0,4699.0,3148.0,15133.0,10803.0,32193.0,34244.0,4000.0,2000.0,3150.0,5000.0,11000.0,3000.0,0
230000.0,1,3,2,28.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,53935.0,34983.0,18844.0,11666.0,65722.0,152966.0,14574.0,408.0,34983.0,18844.0,20000.0,65722.0,0
150000.0,2,3,2,52.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1601.0,2266.0,-6.0,694.0,3608.0,5678.0,3027.0,1605.0,2272.0,0.0,696.0,1010.0,0
110000.0,2,3,2,31.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,2500.0,2500.0,2487.0,2705.0,4061.0,0.0,0.0,2500.0,2700.0,2487.0,1205.0,0
230000.0,2,3,1,58.0,0.0,-1.0,-1.0,-1.0,-2.0,1.0,22980.0,29387.0,1800.0,3000.0,0.0,0.0,2525.0,1200.0,29387.0,1800.0,3000.0,0.0,0
20000.0,2,3,3,43.0,-1.0,-1.0,0.0,-1.0,2.0,1.0,6105.0,1462.0,1462.0,2924.0,1683.0,4094.0,0.0,6105.0,1462.0,0.0,2924.0,0.0,0
50000.0,1,3,2,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,4537.0,1662.0,0.0,832.0,1899.0,0.0,2943.0,4537.0,1662.0,0.0,832.0,1899.0,0
230000.0,2,3,2,42.0,-1.0,-1.0,-1.0,-1.0,-2.0,1.0,3007.0,2600.0,0.0,324.0,0.0,0.0,200.0,3407.0,2600.0,0.0,324.0,0.0,1
120000.0,2,3,1,42.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,2042.0,4015.0,1211.0,4531.0,263.0,2207.0,1007.0,0.0,4015.0,0.0,4531.0,263.0,0
300000.0,1,3,1,45.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,780.0,780.0,390.0,780.0,390.0,836.0,0.0,0.0,780.0,0.0,780.0,390.0,0
90000.0,2,3,1,48.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,316.0,632.0,316.0,21816.0,-14.0,1102.0,7816.0,0.0,632.0,0.0,22146.0,0.0,0
200000.0,2,3,1,42.0,0.0,-1.0,-2.0,-1.0,-1.0,-1.0,400.0,400.0,0.0,0.0,10468.0,535.0,0.0,0.0,400.0,0.0,0.0,10468.0,0
20000.0,1,3,2,50.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,12303.0,303.0,1693.0,12656.0,1140.0,2191.0,0.0,12000.0,500.0,1700.0,12656.0,1140.0,0
50000.0,1,3,2,46.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,40418.0,780.0,390.0,780.0,170.0,390.0,3170.0,40418.0,780.0,0.0,1000.0,170.0,0
370000.0,2,3,2,31.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,2241.0,3728.0,35194.0,39811.0,1674.0,2804.0,43183.0,2300.0,3728.0,0.0,42921.0,1674.0,0
250000.0,1,3,1,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,576.0,38051.0,43546.0,4482.0,3900.0,6826.0,2389.0,576.0,38166.0,43676.0,4482.0,3924.0,1
380000.0,1,3,1,34.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4718.0,2416.0,2363.0,4686.0,4119.0,4539.0,2353.0,4732.0,2423.0,2382.0,4700.0,4131.0,0
20000.0,1,3,1,52.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,390.0,780.0,780.0,780.0,390.0,2912.0,780.0,390.0,780.0,780.0,780.0,390.0,0
120000.0,1,3,1,39.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,0
150000.0,1,3,2,51.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4703.0,4108.0,2465.0,2651.0,3146.0,3958.0,4708.0,4703.0,4116.0,2472.0,2659.0,3146.0,0
350000.0,1,3,2,36.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38868.0,13547.0,18103.0,12622.0,6080.0,9189.0,4650.0,38868.0,13547.0,18119.0,12635.0,6088.0,0
50000.0,1,3,3,45.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,5900.0,1025.0,5260.0,3000.0,22385.0,24077.0,2800.0,5900.0,1025.0,5260.0,3008.0,1000.0,0
180000.0,2,3,1,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,0
220000.0,2,3,1,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,62140.0,184483.0,22792.0,64735.0,50367.0,38412.0,48080.0,62140.0,184483.0,22794.0,64775.0,50451.0,0
270000.0,2,3,1,37.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,173.0,0.0,186.0,2197.0,384.0,433.0,0.0,173.0,0.0,186.0,2197.0,1
50000.0,2,3,1,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,257.0,30430.0,2040.0,3416.0,3415.0,650.0,0.0,257.0,30430.0,2044.0,3421.0,3415.0,0
100000.0,2,3,1,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1823.0,2265.0,390.0,15798.0,5333.0,390.0,780.0,1823.0,2265.0,390.0,15798.0,5333.0,0
170000.0,2,3,1,42.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,552.0,552.0,552.0,552.0,552.0,33290.0,0.0,552.0,552.0,552.0,552.0,0
50000.0,2,3,1,32.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1261.0,1261.0,1261.0,1447.0,1444.0,1442.0,91.0,1261.0,1261.0,1261.0,1447.0,1444.0,0
250000.0,2,3,1,32.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1280.0,440.0,860.0,860.0,860.0,860.0,440.0,1280.0,440.0,860.0,860.0,860.0,0
160000.0,2,3,1,53.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8175.0,3975.0,2475.0,5175.0,2475.0,2475.0,138.0,8175.0,3975.0,2475.0,5175.0,2475.0,0
70000.0,2,3,1,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1933.0,1311.0,390.0,390.0,1473.0,1473.0,0.0,1933.0,1311.0,390.0,390.0,1473.0,0
210000.0,2,3,2,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1031.0,1430.0,1031.0,1181.0,5793.0,1661.0,1031.0,1031.0,1430.0,1031.0,1181.0,5793.0,0
130000.0,2,3,2,53.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18776.0,10400.0,17255.0,27951.0,45677.0,11085.0,2944.0,18776.0,10400.0,17307.0,27951.0,45697.0,0
30000.0,2,3,2,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,700.0,3091.0,916.0,10773.0,913.0,528.0,0.0,700.0,3091.0,916.0,10773.0,913.0,0
120000.0,2,3,2,37.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,776.0,776.0,776.0,776.0,1616.0,776.0,776.0,776.0,776.0,776.0,776.0,1616.0,1
60000.0,1,5,2,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,196.0,202.0,450.0,-144.0,262.0,5363.0,300.0,400.0,0.0,1000.0,0.0,1000.0,0
500000.0,1,1,2,43.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,7413.0,0.0,3887.0,0.0,512650.0,504644.0,0.0,7413.0,0.0,3887.0,0.0,22650.0,1
20000.0,2,1,2,25.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1040.0,600.0,13037.0,17693.0,0.0,0.0,800.0,1040.0,600.0,1081.0,0
100000.0,2,1,2,37.0,-2.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,780.0,10487.0,21711.0,1725.0,0.0,0.0,0.0,780.0,1000.0,21711.0,0
290000.0,2,2,1,28.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2440.0,6282.0,8723.0,24257.0,0.0,0.0,0.0,2452.0,3814.0,2026.0,0
10000.0,1,2,2,23.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,780.0,0.0,390.0,6470.0,6007.0,1504.0,0.0,780.0,0.0,390.0,1000.0,6007.0,0
20000.0,1,3,2,37.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1700.0,16551.0,20518.0,19716.0,0.0,0.0,0.0,1700.0,1350.0,1547.0,0
80000.0,2,3,1,33.0,-2.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,1338.0,1107.0,107.0,325.0,1080.0,0.0,0.0,1338.0,1000.0,107.0,0
10000.0,2,1,2,23.0,-2.0,-1.0,-1.0,2.0,2.0,1.0,0.0,0.0,1681.0,6171.0,7864.0,8356.0,1250.0,0.0,0.0,1681.0,0.0,1200.0,0
50000.0,2,1,2,25.0,-2.0,-1.0,-1.0,2.0,-1.0,-1.0,0.0,0.0,10610.0,15590.0,17983.0,13572.0,0.0,0.0,0.0,10610.0,200.0,5000.0,0
80000.0,1,2,2,30.0,-2.0,-1.0,-1.0,2.0,0.0,0.0,0.0,0.0,61302.0,19476.0,64913.0,53627.0,81000.0,41150.0,0.0,62877.0,56.0,33000.0,0
210000.0,1,2,1,53.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1986.0,0.0,1683.0,1821.0,3195.0,-197.0,1188.0,1986.0,0.0,1683.0,2.0,3392.0,0
30000.0,2,3,2,50.0,-2.0,-1.0,-1.0,2.0,-1.0,-1.0,0.0,0.0,1110.0,940.0,1860.0,178.0,0.0,0.0,0.0,1110.0,0.0,1860.0,1
240000.0,2,2,1,32.0,-1.0,-1.0,-1.0,-2.0,-2.0,1.0,1389.0,0.0,262.0,0.0,0.0,0.0,0.0,1389.0,0.0,262.0,0.0,0.0,0
360000.0,2,2,2,34.0,-2.0,-1.0,-1.0,-2.0,-2.0,1.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,1
210000.0,2,3,1,27.0,-2.0,-1.0,-1.0,-2.0,0.0,0.0,0.0,0.0,1008.0,0.0,0.0,4700.0,0.0,0.0,0.0,1008.0,0.0,0.0,0
30000.0,2,3,2,55.0,-2.0,-1.0,-1.0,-2.0,-2.0,-2.0,0.0,0.0,780.0,-220.0,340.0,-330.0,0.0,0.0,0.0,1000.0,0.0,500.0,0
60000.0,2,1,2,27.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,191.0,0.0,692.0,8004.0,530.0,322.0,0.0,191.0,0.0,692.0,8004.0,563.0,0
190000.0,2,1,1,50.0,-2.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,332.0,15951.0,2329.0,0.0,0.0,0.0,0.0,332.0,15990.0,2329.0,0
360000.0,2,1,2,28.0,-2.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,742.0,0.0,420.0,0.0,198.0,0.0,0.0,742.0,0.0,420.0,0
240000.0,2,1,2,25.0,-2.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,2417.0,0.0,587.0,0.0,7642.0,0.0,0.0,2417.0,0.0,587.0,0
70000.0,2,1,2,27.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,4280.0,0.0,11889.0,4885.0,2720.0,6851.0,20600.0,4280.0,0.0,11889.0,4885.0,0.0,0
120000.0,1,1,2,31.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,3600.0,10293.0,2647.0,15665.0,0.0,0.0,0.0,3600.0,10363.0,2647.0,0
20000.0,1,1,2,24.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,780.0,390.0,390.0,390.0,0.0,0.0,0.0,780.0,390.0,390.0,0
50000.0,2,1,2,31.0,-2.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,3995.0,12787.0,34526.0,12725.0,0.0,0.0,0.0,3995.0,12787.0,30018.0,0
20000.0,2,1,2,25.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,640.0,855.0,0.0,2650.0,2742.0,0.0,0.0,640.0,855.0,0.0,0
10000.0,1,2,2,43.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1308.0,0.0,5954.0,654.0,608.0,654.0,0.0,1308.0,0.0,5954.0,700.0,608.0,1
200000.0,2,2,2,31.0,-1.0,-1.0,-1.0,-1.0,-2.0,1.0,596.0,0.0,1957.0,6372.0,0.0,0.0,789.0,596.0,0.0,1957.0,6372.0,0.0,0
80000.0,1,2,1,34.0,-2.0,-1.0,-1.0,-1.0,-2.0,1.0,0.0,0.0,41300.0,862.0,0.0,0.0,10000.0,0.0,0.0,41300.0,862.0,0.0,0
270000.0,2,2,1,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,601.0,0.0,165.0,165.0,165.0,165.0,928.0,601.0,0.0,165.0,165.0,165.0,0
210000.0,2,2,1,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,102.0,0.0,12816.0,355.0,-3.0,1417.0,210.0,102.0,0.0,12816.0,358.0,0.0,0
200000.0,2,2,1,36.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,646.0,0.0,632.0,5448.0,0.0,2500.0,0.0,646.0,0.0,632.0,5448.0,0.0,0
100000.0,2,2,2,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,627.0,0.0,620.0,687.0,650.0,694.0,3620.0,627.0,0.0,620.0,687.0,656.0,1
80000.0,2,2,1,27.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,780.0,0.0,390.0,390.0,0.0,0.0,0.0,780.0,390.0,390.0,0
360000.0,1,3,1,55.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1770.0,17231.0,8485.0,9210.0,0.0,0.0,0.0,1775.0,17454.0,6015.0,0
100000.0,2,3,1,39.0,-2.0,-1.0,-1.0,-1.0,-1.0,-2.0,0.0,0.0,884.0,1635.0,1646.0,10135.0,0.0,0.0,0.0,884.0,5635.0,1646.0,0
210000.0,1,3,1,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,780.0,0.0,4962.0,390.0,390.0,4137.0,6668.0,780.0,0.0,4962.0,390.0,390.0,1
20000.0,1,3,2,23.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,780.0,0.0,390.0,380.0,390.0,780.0,0.0,780.0,0.0,400.0,380.0,0.0,0
10000.0,1,3,2,25.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1280.0,0.0,390.0,390.0,390.0,3161.0,6380.0,1280.0,0.0,390.0,390.0,390.0,0
230000.0,2,3,1,32.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,9198.0,0.0,1900.0,8400.0,930.0,8756.0,0.0,9198.0,0.0,1900.0,8485.0,930.0,0
120000.0,1,2,2,41.0,-1.0,-1.0,0.0,0.0,2.0,1.0,390.0,390.0,11990.0,27941.0,90063.0,121988.0,0.0,390.0,390.0,1000.0,1600.0,0.0,1
50000.0,2,3,2,51.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,1320.0,390.0,390.0,390.0,780.0,390.0,0.0,1320.0,390.0,390.0,0.0,780.0,0
450000.0,2,1,1,35.0,-1.0,-1.0,2.0,-2.0,-1.0,-1.0,390.0,390.0,390.0,0.0,0.0,403.0,390.0,390.0,390.0,390.0,0.0,0.0,0
150000.0,2,1,1,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1508.0,390.0,12791.0,32311.0,36865.0,58322.0,2224.0,1508.0,390.0,12956.0,32311.0,36865.0,0
100000.0,2,1,1,40.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,7140.0,390.0,390.0,780.0,390.0,390.0,1230.0,7140.0,390.0,0.0,780.0,390.0,0
200000.0,2,1,2,31.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,390.0,390.0,390.0,1863.0,1258.0,2905.0,390.0,390.0,390.0,0.0,2253.0,0.0,0
360000.0,1,1,1,38.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,390.0,390.0,390.0,390.0,0.0,780.0,390.0,390.0,390.0,390.0,390.0,0.0,1
50000.0,1,1,2,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23269.0,390.0,390.0,390.0,390.0,390.0,1500.0,23269.0,390.0,390.0,390.0,390.0,0
100000.0,1,2,2,25.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,390.0,390.0,390.0,390.0,390.0,48285.0,9528.0,390.0,390.0,390.0,390.0,390.0,0
50000.0,1,2,1,61.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,1
50000.0,1,2,1,41.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,390.0,390.0,390.0,780.0,390.0,390.0,1170.0,390.0,390.0,0.0,780.0,390.0,1
200000.0,2,2,1,34.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,390.0,390.0,561.0,390.0,390.0,390.0,390.0,390.0,390.0,561.0,390.0,390.0,0
210000.0,2,2,1,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,150.0,390.0,390.0,390.0,390.0,390.0,780.0,150.0,390.0,390.0,390.0,390.0,1
50000.0,2,2,2,38.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,0
110000.0,1,3,1,57.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,0
30000.0,2,3,2,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,390.0,390.0,390.0,0.0,2946.0,780.0,0.0,390.0,390.0,390.0,0.0,1
210000.0,2,4,2,25.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-243.0,-243.0,-243.0,5259.0,21612.0,179248.0,0.0,0.0,0.0,0.0,2000.0,3151.0,0
20000.0,2,1,2,23.0,-1.0,-2.0,-2.0,0.0,0.0,0.0,780.0,-780.0,-780.0,-340.0,5252.0,11967.0,150.0,1560.0,0.0,0.0,650.0,1031.0,0
280000.0,2,1,1,41.0,-2.0,-2.0,0.0,0.0,-1.0,-2.0,3023.0,1455.0,0.0,36670.0,8188.0,939.0,24668.0,3023.0,1455.0,0.0,30000.0,8188.0,0
420000.0,1,1,1,34.0,-2.0,-2.0,0.0,0.0,0.0,-1.0,-16.0,-16.0,-16.0,3254.0,9944.0,18037.0,3262.0,0.0,0.0,0.0,3016.0,3048.0,0
50000.0,1,2,2,41.0,-1.0,-2.0,0.0,0.0,0.0,0.0,18056.0,-39.0,-39.0,41111.0,41732.0,50611.0,1000.0,20000.0,0.0,0.0,2200.0,2200.0,0
130000.0,1,2,2,54.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-240.0,-240.0,-440.0,31467.0,31795.0,30184.0,0.0,0.0,200.0,0.0,1000.0,2419.0,0
300000.0,2,5,2,26.0,-2.0,-2.0,0.0,0.0,0.0,0.0,15429.0,11632.0,34072.0,76777.0,242669.0,293880.0,6098.0,15483.0,11677.0,34044.0,47009.0,11128.0,0
150000.0,1,1,2,36.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,-46627.0,-46627.0,-46627.0,-25443.0,86193.0,167094.0,0.0,0.0,0.0,0.0,9.0,5068.0,1
380000.0,1,1,2,43.0,-2.0,-2.0,-2.0,2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,7882.0,8201.0,0.0,0.0,0.0,0.0,0.0,39.0,1
410000.0,2,1,1,31.0,-2.0,-2.0,2.0,2.0,-1.0,-1.0,-2303.0,-1591.0,-736.0,630.0,2041.0,2744.0,6384.0,253.0,266.0,266.0,5.0,2051.0,0
150000.0,1,1,2,28.0,-2.0,-2.0,-2.0,2.0,2.0,-1.0,-1184.0,-893.0,-602.0,-311.0,820.0,1111.0,0.0,0.0,0.0,0.0,0.0,0.0,1
240000.0,2,1,2,29.0,-2.0,-2.0,-2.0,2.0,2.0,-1.0,783.0,776.0,626.0,626.0,3126.0,3126.0,1252.0,783.0,776.0,626.0,626.0,626.0,0
200000.0,1,2,1,58.0,-1.0,-2.0,-2.0,2.0,2.0,-1.0,53276.0,18370.0,200.0,200.0,1830.0,1877.0,30000.0,53276.0,18370.0,0.0,200.0,151.0,0
80000.0,2,3,1,30.0,-2.0,-2.0,2.0,2.0,-1.0,1.0,-357.0,-357.0,-357.0,1509.0,1684.0,0.0,0.0,0.0,0.0,0.0,0.0,1684.0,0
130000.0,1,1,2,29.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-10.0,-10.0,-10.0,-10.0,-10.0,102640.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180000.0,1,1,2,28.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,35173.0,225.0,0.0,0.0,0.0,-124.0,10250.0,24815.0,225.0,0.0,0.0,1004.0,0
350000.0,1,1,1,49.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,858.0,363.0,4625.0,1518.0,4213.0,27506.0,566.0,858.0,363.0,4713.0,1529.0,4213.0,0
320000.0,1,1,1,45.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,14497.0,2314.0,9198.0,10798.0,21796.0,37361.0,29249.0,14568.0,2325.0,9244.0,10832.0,21903.0,0
230000.0,1,1,1,35.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,987.0,394.0,6245.0,2562.0,4106.0,392.0,3129.0,989.0,394.0,6286.0,2566.0,4114.0,0
360000.0,1,1,1,36.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,597.0,1745.0,1647.0,587.0,3141.0,8162.0,11883.0,600.0,1748.0,1670.0,590.0,3144.0,0
340000.0,1,1,1,43.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,2295.0,3931.0,0.0,4418.0,185.0,2254.0,0.0,2295.0,3931.0,0.0,4418.0,0
150000.0,1,1,1,35.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,9157.0,2188.0,8029.0,-48.0,805.0,5819.0,2112.0,9202.0,2199.0,8077.0,0.0,809.0,0
450000.0,1,1,1,44.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,6361.0,9695.0,20916.0,4700.0,3417.0,32000.0,6447.0,6361.0,9695.0,20916.0,4700.0,3423.0,0
350000.0,1,1,1,30.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,43538.0,52550.0,29180.0,29178.0,31250.0,51672.0,112406.0,40218.0,32244.0,15044.0,12110.0,13113.0,0
500000.0,1,1,1,53.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1479.0,27145.0,-101.0,15734.0,13307.0,13331.0,12670.0,1994.0,27916.0,470.0,16392.0,13941.0,0
330000.0,1,1,1,50.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,138.0,-12.0,988.0,-17.0,-17.0,-17.0,13.0,150.0,12.0,1005.0,0.0,0.0,0
340000.0,1,1,1,52.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,33887.0,10766.0,30000.0,35192.0,33652.0,30832.0,30200.0,33905.0,10766.0,30000.0,35212.0,33670.0,1
300000.0,1,1,2,29.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,644.0,2180.0,3567.0,4576.0,2570.0,1898.0,1.0,644.0,2180.0,3585.0,4599.0,2572.0,1
280000.0,1,1,2,47.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,5348.0,5507.0,1000.0,4250.0,251.0,2180.0,433.0,5348.0,5507.0,1000.0,4250.0,251.0,0
200000.0,1,1,2,42.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1440.0,1325.0,836.0,3774.0,740.0,470.0,506.0,1440.0,1325.0,836.0,3782.0,740.0,0
360000.0,1,1,2,29.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2931.0,1630.0,3466.0,3770.0,2347.0,3206.0,16950.0,2946.0,1638.0,3483.0,3788.0,2358.0,0
